dimension_id,dimension_name,option_a_id,option_a_display,option_b_id,option_b_display,choice,confidence,reasoning,high_pole_description_a,high_pole_description_b,swap_consistent
8,Realism vs. Fantasy,11,"American President, The (1995)",24,Powder (1995),A,clear,"Option A, 'The American President', focuses on political and romantic aspects grounded in reality, making it more realistic. Option B, 'Powder', includes supernatural elements, placing it closer to the fantasy end of the spectrum.",realistic political drama,movie with supernatural elements,True
8,Realism vs. Fantasy,5,Father of the Bride Part II (1995),17,Sense and Sensibility (1995),B,marginal,"Option A, 'Father of the Bride Part II', focuses on family dynamics and personal growth within a contemporary setting, leaning slightly towards realism but with a comedic tone. Option B, 'Sense and Sensibility', delves into social commentary and human relationships within a historical context, aligning more closely with realism.",moderately realistic,more realistic,True
8,Realism vs. Fantasy,8,Tom and Huck (1995),47,Seven (a.k.a. Se7en) (1995),B,clear,"Option A, 'Tom and Huck', while based on a classic novel and set in a historical context, includes fantastical elements typical of children's adventure stories. Option B, 'Seven', is a gritty, realistic psychological thriller that delves deeply into human nature and societal issues, aligning more closely with realism.",moderately realistic with fantastical elements,highly realistic with social commentary,True
8,Realism vs. Fantasy,14,Nixon (1995),8,Tom and Huck (1995),A,clear,"Option A, 'Nixon', is a biographical drama focusing on historical events and political commentary, aligning closely with realism. Option B, 'Tom and Huck', while based on a classic novel, leans towards an adventure genre with a focus on youthful escapades, placing it closer to the fantasy end.",highly realistic,slightly fantastical,True
8,Realism vs. Fantasy,16,Casino (1995),31,Dangerous Minds (1995),A,marginal,"Casino (1995) is a gritty crime drama that focuses on real-world issues like organized crime and gambling, placing it closer to the realism pole. Dangerous Minds (1995), while dealing with social issues such as education and race, has a more inspirational and uplifting tone, which slightly pulls it towards the fantasy end compared to Casino.",realistic portrayal of crime and power dynamics,inspirational story with social commentary,False
8,Realism vs. Fantasy,2,Jumanji (1995),25,Leaving Las Vegas (1995),B,clear,"Option A, 'Jumanji', involves a magical board game that brings a jungle to life, placing it firmly in the fantasy realm. Option B, 'Leaving Las Vegas', focuses on real-world issues such as alcoholism and human relationships, aligning closely with realism.",fantasy adventure,realistic drama,True
8,Realism vs. Fantasy,12,Dracula: Dead and Loving It (1995),29,"City of Lost Children, The (Cité des enfants perdus, La) (1995)",A,marginal,"Option A, 'Dracula: Dead and Loving It', is a comedy-horror spoof that parodies classic vampire lore, placing it closer to the fantasy end of the spectrum. Option B, 'The City of Lost Children', is a dark fantasy film set in a surreal and dystopian world, also leaning towards the fantasy side but with a more serious tone and visual depth.",slapstick horror comedy spoof,dark and surreal fantasy,False
8,Realism vs. Fantasy,22,Copycat (1995),37,Across the Sea of Time (1995),B,clear,"Option A, 'Copycat', while containing elements of realism through its crime and psychological thriller aspects, also includes supernatural and horror elements that lean towards fantasy. Option B, 'Across the Sea of Time', is a documentary that focuses on real-life experiences and historical events, aligning closely with realism.",moderately realistic with fantasy elements,highly realistic,True
8,Realism vs. Fantasy,26,Othello (1995),22,Copycat (1995),A,clear,"Option A, 'Othello', is a dramatic adaptation of a Shakespearean play that explores themes of betrayal, jealousy, and human nature, aligning closely with realism. Option B, 'Copycat', while grounded in a crime thriller setting, incorporates elements of psychological horror and suspense, which slightly pulls it towards the fantasy end compared to 'Othello'.",realistic drama,crime thriller with psychological elements,True
8,Realism vs. Fantasy,23,Assassins (1995),29,"City of Lost Children, The (Cité des enfants perdus, La) (1995)",A,clear,"Option A, 'Assassins', is an action thriller that focuses on the interactions and conflicts between characters in a relatively realistic setting, albeit with a focus on crime and violence. Option B, 'The City of Lost Children', is a dark fantasy film with surreal and dystopian elements, placing it closer to the fantasy end of the spectrum.",realistic crime thriller,surreal fantasy adventure,True
8,Realism vs. Fantasy,21,Get Shorty (1995),24,Powder (1995),A,clear,"Option A, 'Get Shorty', leans towards realism with its focus on the gritty aspects of the film industry and crime, though it includes comedic elements. Option B, 'Powder', incorporates fantastical elements through the protagonist's supernatural abilities, placing it closer to the fantasy end of the spectrum.",moderately realistic,leaning towards fantasy,True
8,Realism vs. Fantasy,28,Persuasion (1995),8,Tom and Huck (1995),A,marginal,"Persuasion (1995) focuses on themes of love, societal norms, and personal growth within a realistic setting, aligning more closely with realism. In contrast, Tom and Huck (1995), while grounded in historical context, includes elements of adventure that lean slightly towards fantasy.",realistic portrayal of societal norms,adventure with historical context,True
8,Realism vs. Fantasy,27,Now and Then (1995),46,How to Make an American Quilt (1995),A,marginal,"Both movies explore human relationships and personal growth, but 'Now and Then' focuses more on realistic coming-of-age themes without fantastical elements, while 'How to Make an American Quilt' incorporates a quilt-making narrative that adds a layer of metaphorical storytelling.",realistic coming-of-age themes,metaphorical storytelling through quilting,False
8,Realism vs. Fantasy,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),15,Cutthroat Island (1995),A,clear,"Twelve Monkeys incorporates elements of realism through its exploration of psychological themes and societal issues, despite its sci-fi setting. Cutthroat Island, however, is firmly rooted in a fantastical historical adventure setting with less focus on real-world commentary.",moderately towards the high pole,towards the low pole,True
8,Realism vs. Fantasy,36,Dead Man Walking (1995),2,Jumanji (1995),A,clear,"Option A, 'Dead Man Walking', is grounded in a real-life story and explores serious social issues, placing it closer to the realism pole. Option B, 'Jumanji', involves a magical board game that brings fantastical scenarios to life, aligning it closely with the fantasy pole.",realistic and socially conscious,fantastical and adventurous,True
8,Realism vs. Fantasy,30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),7,Sabrina (1995),A,clear,"Shanghai Triad is a crime drama that delves into the gritty realities of 1930s Shanghai, focusing on themes of power and loyalty within a criminal organization, which aligns it more closely with realism. In contrast, Sabrina is a romantic comedy that, despite its exploration of personal growth and relationships, leans more towards fantasy due to its idealized portrayal of transformation and love.",realistic crime drama,idealized romantic comedy,True
8,Realism vs. Fantasy,41,Richard III (1995),34,Babe (1995),A,clear,"Option A, 'Richard III', adapts a historical play into a modern political drama, focusing on power struggles and social dynamics, which aligns closely with realism. Option B, 'Babe', is a children's film featuring anthropomorphic animals and magical elements, placing it firmly in the fantasy category.",realistic political drama,fantasy children's film,True
