dimension_id,dimension_name,option_a_id,option_a_display,option_b_id,option_b_display,choice,confidence,reasoning,high_pole_description_a,high_pole_description_b,swap_consistent
10,Pacing Speed,6,Heat (1995),28,Persuasion (1995),A,clear,"Heat (1995) maintains a fast-paced narrative with intense action sequences and rapid scene transitions, characteristic of its genre. In contrast, Persuasion (1995) has a slower, more deliberate pacing typical of period dramas, focusing on character development and dialogue.",fast-paced with intense action,slow-paced with emphasis on character development,True
10,Pacing Speed,7,Sabrina (1995),30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),B,marginal,"Sabrina (1995) maintains a moderate pace typical of romantic comedies, focusing on character development and dialogue. In contrast, Shanghai Triad (1995) has a slightly faster pace, driven by its crime drama elements and the tension inherent in its plot.",moderate pacing,slightly fast pacing,False
10,Pacing Speed,8,Tom and Huck (1995),29,"City of Lost Children, The (Cité des enfants perdus, La) (1995)",B,marginal,"Option A, 'Tom and Huck', has a moderate pace, focusing on character development and the unfolding of events in a more relaxed manner. Option B, 'The City of Lost Children', while visually rich and complex, maintains a slightly quicker pace due to its fantastical elements and the urgency of the plot.",moderately paced,slightly faster paced,False
10,Pacing Speed,9,Sudden Death (1995),42,Dead Presidents (1995),A,clear,"Option A, 'Sudden Death', maintains a fast pace due to its intense plot involving a time-sensitive rescue mission, aligning closely with the high pole of pacing speed. Option B, 'Dead Presidents', while containing action elements, focuses more on character development and societal issues, resulting in a slightly slower pace compared to 'Sudden Death'.",quick and intense,moderately paced with deeper narrative,True
10,Pacing Speed,1,Toy Story (1995),9,Sudden Death (1995),B,clear,"Toy Story (1995) maintains a steady pace suitable for its audience, balancing moments of adventure with character development and humor, placing it moderately on the pacing spectrum. Sudden Death (1995), an action thriller, keeps a fast pace throughout, emphasizing rapid scene transitions and continuous action, aligning it closer to the high pole.",moderately paced,quickly paced,True
10,Pacing Speed,11,"American President, The (1995)",6,Heat (1995),B,clear,"The American President has a moderate pace, focusing on character development and dialogue, whereas Heat maintains a consistently fast pace with intense action sequences and rapid scene transitions.",moderately paced,quickly paced,True
10,Pacing Speed,12,Dracula: Dead and Loving It (1995),34,Babe (1995),A,clear,"Dracula: Dead and Loving It employs a faster pacing to support its comedic elements and rapid-fire jokes, while Babe maintains a slower, more deliberate pace to build emotional connections and character development.",moderately fast-paced,slow-paced,True
10,Pacing Speed,13,Balto (1995),43,Restoration (1995),A,marginal,"Balto (1995) maintains a steady pace suitable for its target audience, balancing adventure and character development without dragging. In contrast, Restoration (1995) has a slower, more deliberate pacing, focusing on the intricate details of historical drama and character introspection.",moderately paced,slowly paced,True
10,Pacing Speed,15,Cutthroat Island (1995),49,When Night Is Falling (1995),A,clear,"Option A, 'Cutthroat Island', is an action-adventure film with a fast-paced plot involving treasure hunts and sea battles, suggesting a quicker rhythm. Option B, 'When Night Is Falling', is a romantic drama that likely focuses more on character development and emotional depth, indicating a slower pace.",towards the high pole,towards the low pole,True
10,Pacing Speed,19,Ace Ventura: When Nature Calls (1995),31,Dangerous Minds (1995),A,clear,"Option A, 'Ace Ventura: When Nature Calls', maintains a brisk pace with its fast-paced comedy and rapid-fire jokes, typical of Jim Carrey's style. Option B, 'Dangerous Minds', has a more measured pace, focusing on character development and emotional arcs, which is common in dramas.",quick and energetic,moderately paced,True
10,Pacing Speed,2,Jumanji (1995),6,Heat (1995),B,clear,"Option A, 'Jumanji' (1995), maintains a steady but not overly fast pace, focusing on adventure and family entertainment. Option B, 'Heat' (1995), is known for its intense and fast-paced sequences, particularly in the action and chase scenes, making it more dynamic and quicker in its pacing.",moderately paced,quickly paced,True
10,Pacing Speed,20,Money Train (1995),29,"City of Lost Children, The (Cité des enfants perdus, La) (1995)",A,clear,"Money Train maintains a brisk pace with its action-packed heist plot and comedic elements, keeping viewers engaged with its fast-moving narrative. In contrast, The City of Lost Children has a more deliberate and contemplative pace, focusing on its surreal visuals and complex storytelling.",towards the high pole,towards the low pole,True
10,Pacing Speed,22,Copycat (1995),5,Father of the Bride Part II (1995),A,clear,"Option A, 'Copycat', maintains a tense and engaging pace typical of thriller genres, with a focus on suspense and rapid developments. Option B, 'Father of the Bride Part II', is a comedy that likely prioritizes character interactions and comedic timing over fast-paced action, resulting in a slower, more relaxed rhythm.",moderately fast-paced,slow-paced,True
10,Pacing Speed,23,Assassins (1995),25,Leaving Las Vegas (1995),A,clear,"Option A, 'Assassins', features action-packed sequences and a plot involving rival hitmen, suggesting a fast-paced narrative. In contrast, Option B, 'Leaving Las Vegas', focuses on the emotional journey of its characters and themes of addiction and redemption, indicating a slower, more contemplative pace.",fast-paced with action sequences,slow-paced with character development,True
10,Pacing Speed,24,Powder (1995),41,Richard III (1995),B,marginal,"Option A, 'Powder', has a slower pacing, focusing on character development and emotional depth. Option B, 'Richard III', while dramatic, maintains a quicker pace due to its political intrigue and the rapid unfolding of events leading to conflict.",slower pacing,quicker pacing,True
10,Pacing Speed,26,Othello (1995),3,Grumpier Old Men (1995),B,marginal,"Option A, 'Othello (1995)', has a more deliberate and measured pace typical of dramatic adaptations of Shakespearean plays, focusing on character development and emotional depth. Option B, 'Grumpier Old Men (1995)', while still maintaining a relatively slow pace, includes more comedic elements and interactions that can slightly quicken its overall rhythm compared to 'Othello'.",slow-paced,slightly faster-paced,True
10,Pacing Speed,27,Now and Then (1995),26,Othello (1995),negligible,marginal,"Now and Then (1995) has a slower pacing typical of dramas focusing on character development and emotional depth, while Othello (1995), despite its dramatic intensity, maintains a more deliberate pace to honor the Shakespearean dialogue and plot intricacies.",moderately slow,moderately slow,False
10,Pacing Speed,33,Wings of Courage (1995),40,"Cry, the Beloved Country (1995)",A,marginal,"Wings of Courage focuses on the adventurous and romantic aspects of early aviation, likely maintaining a steady but not overly fast pace. Cry, the Beloved Country, being a drama centered around personal journeys and social issues, tends towards a slower, more contemplative pacing.",moderately paced,slowly paced,True
10,Pacing Speed,36,Dead Man Walking (1995),27,Now and Then (1995),B,marginal,"Dead Man Walking (Option A) focuses on deep character development and thematic exploration, suggesting a slower pacing. Now and Then (Option B), while also dramatic, involves a narrative that spans different time periods and includes elements of reminiscence, which might slightly increase its pacing compared to Option A.",slow-paced,moderately paced,False
10,Pacing Speed,38,It Takes Two (1995),23,Assassins (1995),B,clear,"Option A, 'It Takes Two', likely maintains a moderate pace with a focus on character development and comedic timing, whereas Option B, 'Assassins', features fast-paced action sequences and rapid scene transitions typical of an action-thriller.",moderately paced,quickly paced,True
10,Pacing Speed,39,Clueless (1995),14,Nixon (1995),A,clear,"Clueless (Option A) maintains a lively and energetic pace, fitting for a teen comedy with quick dialogue and dynamic scenes. Nixon (Option B), being a biographical drama, has a more deliberate and measured pace, focusing on the complexity of historical events and character development.",energetic and quick,deliberate and measured,True
10,Pacing Speed,44,Mortal Kombat (1995),5,Father of the Bride Part II (1995),A,clear,"Mortal Kombat (1995) features intense action sequences and rapid scene transitions typical of its genre, indicating a fast-paced rhythm. In contrast, 'Father of the Bride Part II' is a comedy that focuses more on character interactions and dialogue, resulting in a slower, more relaxed pacing.",quick and dynamic,leisurely and conversational,True
